method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.StringUtils$capitalize<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.000755858,1.0,0.358277,0.111111,0.0909091,0.00889944,0.0609756,0.3,0
org.apache.commons.lang3.ArrayUtils$lastIndexOf<[SS>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$StrBuilderReader$mark<I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.text.StrBuilder$appendln<Ljava/lang/String;II>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00177989,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$isNotEmpty<[D>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.920635,0.920635,0.920635,0.111111,0.0227273,0.00237318,0.0,0.1,0
org.apache.commons.lang3.builder.ToStringStyle$setSizeStartText<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00523903,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0365854,0.0,0
org.apache.commons.lang3.RandomStringUtils$random<ILjava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00444972,0.0243902,0.0,0
org.apache.commons.lang3.CharUtils$toCharacterObject<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.377173,1.0,0.792391,0.111111,0.0227273,0.00266983,0.0243902,0.1,0
org.apache.commons.lang3.exception.ExceptionUtils$getThrowables<Ljava/lang/Throwable;>,0.0,0.0,0.0,0.0,0.96368,0.0490992,0.0,0.00785855,0.0,0.0,0.0,0.96368,0.06023,0.957425,0.96368,0.0,0.96368,0.0,0.0,0.966841,0.0,0.0,0.965339,0.0,0.0,0.000430293,0.0511657,0.0,0.0,0.000430293,0.122339,0.264913,0.0,0.0672714,1.0,0.533636,0.111111,0.0454545,0.00266983,0.0121951,0.1,0
org.apache.commons.lang3.time.FormatCache$getDateInstance<ILjava/util/TimeZone;Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0219199,0.0219199,0.0219199,0.333333,0.0909091,0.00207654,0.0,0.2,0
org.apache.commons.lang3.mutable.MutableObject$hashCode<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00237318,0.0,0.0,0
org.apache.commons.lang3.reflect.MemberUtils$compareParameterTypes<[Ljava/lang/Class;[Ljava/lang/Class;[Ljava/lang/Class;>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.0672714,1.0,0.378181,0.333333,0.113636,0.00622961,0.0243902,0.1,0
org.apache.commons.lang3.reflect.FieldUtils$<init><>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0121951,0.0,0
org.apache.commons.lang3.math.IEEE754rUtils$min<DD>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00385642,0.0487805,0.0,0
org.apache.commons.lang3.time.FastDateFormat$getTimeInstance<ILjava/util/Locale;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0219199,0.0219199,0.0219199,0.222222,0.0454545,0.00177989,0.0,0.1,0
org.apache.commons.lang3.StringUtils$replaceChars<Ljava/lang/String;CC>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00237318,0.0243902,0.0,0
org.apache.commons.lang3.text.StrTokenizer$previous<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0243902,0.0,0
org.apache.commons.lang3.text.translate.EntityArrays$APOS_UNESCAPE<>,0.0,0.0,0.0,0.0,0.924939,0.0459315,0.0,0.0203012,0.0,0.0,0.0,0.924939,0.0289044,0.912617,0.924939,0.0,0.92494,0.0,0.0,0.93123,0.0,0.0,0.928242,0.0,0.0,0.000430293,0.0478647,0.0,0.0,0.000430293,0.218654,0.406261,0.0,1.0,1.0,1.0,0.0,0.0,0.000889944,0.0121951,0.0,0
org.apache.commons.lang3.Range$toString<>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0672714,0.942555,0.732358,0.0,0.0681818,0.0115693,0.121951,0.4,0
org.apache.commons.lang3.Conversion$intArrayToLong<[IIJII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.123961,0.111048,0.555556,0.227273,0.0192821,0.134146,0.4,0
org.apache.commons.lang3.text.translate.NumericEntityEscaper$<init><IIZ>,0.0,0.0,0.0,0.0,0.98063,0.128885,0.0,0.00327439,0.0,0.0,0.0,0.980629,0.108959,0.977225,0.98063,0.0,0.98063,0.0,0.0,0.982342,0.0,0.0,0.981529,0.0,0.0,0.000430293,0.0526099,0.0,0.0,0.000430293,0.0680584,0.166548,0.0,0.0680272,0.547241,0.397884,0.333333,0.0909091,0.00326313,0.0487805,0.3,0
org.apache.commons.lang3.text.ExtendedMessageFormat$seekNonWs<Ljava/lang/String;Ljava/text/ParsePosition;>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.0672714,1.0,0.844545,0.222222,0.113636,0.00711955,0.0609756,0.1,0
org.apache.commons.lang3.text.StrBuilder$length<>,0.0,0.0,0.0,0.0,0.489104,0.010295,0.0,0.136215,0.0,0.0,0.0,0.489104,0.00230709,0.447939,0.489104,0.0,0.489104,0.0,0.0,0.512677,0.0,0.0,0.5015,0.0,0.0,0.000430293,0.0107283,0.0,0.0,0.000430293,0.631842,0.825899,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$deleteFirst<Lorg/apache/commons/lang3/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00237318,0.0,0.0,0
org.apache.commons.lang3.time.FastDateParser$1$<init><I>,0.0,0.0,0.0,0.0,0.711864,0.0285092,0.0,0.0759659,0.0,0.0,0.0,0.711864,0.0059322,0.676787,0.711864,0.0,0.711864,0.0,0.0,0.730816,0.0,0.0,0.72182,0.0,0.0,0.000430293,0.0297091,0.0,0.0,0.000430293,0.460924,0.6746,0.0,0.227513,0.227513,0.227513,0.111111,0.0454545,0.000889944,0.0,0.0,0
org.apache.commons.lang3.AnnotationUtils$toString<Ljava/lang/annotation/Annotation;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.746032,0.481756,0.111111,0.181818,0.015129,0.121951,0.4,0
org.apache.commons.lang3.builder.ToStringStyle$appendDetail<Ljava/lang/StringBuffer;Ljava/lang/String;Ljava/util/Collection;>,0.0,0.0,0.0,0.0,0.968523,0.0494951,0.0,0.00654879,0.0,0.0,0.0,0.968523,0.0691802,0.96307,0.968523,0.0,0.968523,0.0,0.0,0.971274,0.0,0.0,0.969967,0.0,0.0,0.000430293,0.0515783,0.0,0.0,0.000430293,0.108773,0.242021,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.exception.ContextedException$setContextValue<Ljava/lang/String;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.440665,0.440665,0.440665,0.222222,0.0227273,0.00118659,0.0121951,0.1,0
org.apache.commons.lang3.ArrayUtils$toPrimitive<[Ljava/lang/Float;F>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.896363,0.222222,0.113636,0.0103827,0.097561,0.1,0
org.apache.commons.lang3.reflect.MemberUtils$isPackageAccess<I>,0.0,0.0,0.0,0.0,0.910412,0.0447436,0.0,0.0222659,0.0,0.0,0.0,0.910411,0.0239582,0.895973,0.910412,0.0,0.910412,0.0,0.0,0.917812,0.0,0.0,0.914296,0.0,0.0,0.000430293,0.0466268,0.0,0.0,0.000430293,0.230826,0.422143,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00207654,0.0,0.0,0
org.apache.commons.lang3.StringEscapeUtils$CsvUnescaper$<clinit><>,0.0,0.0,0.0,0.0,0.924939,0.0459315,0.0,0.0183366,0.0,0.0,0.0,0.924939,0.0289044,0.912617,0.924939,0.0,0.92494,0.0,0.0,0.93123,0.0,0.0,0.928242,0.0,0.0,0.000430293,0.0478647,0.0,0.0,0.000430293,0.205898,0.389221,0.0,0.693878,1.0,0.846939,0.0,0.0,0.00652625,0.0121951,0.1,0
org.apache.commons.lang3.text.StrBuilder$StrBuilderReader$reset<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.StringUtils$stripAll<[Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.57294,0.57294,0.57294,0.111111,0.0227273,0.000889944,0.0,0.1,0
org.apache.commons.lang3.time.DateUtils$getFragmentInMinutes<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.tuple.Triple$toString<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.235828,0.235828,0.235828,0.111111,0.0454545,0.00563631,0.0,0.0,0
org.apache.commons.lang3.time.FastDatePrinter$getPattern<>,0.0,0.0,0.0,0.0,0.961259,0.0489012,0.0,0.00851343,0.0,0.0,0.0,0.961259,0.0565447,0.954607,0.961259,0.0,0.961259,0.0,0.0,0.964622,0.0,0.0,0.963024,0.0,0.0,0.000430293,0.0509594,0.0,0.0,0.000430293,0.12873,0.275378,0.0,0.227513,0.227513,0.227513,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.math.NumberUtils$toShort<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.000889944,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringBuilder$<init><Ljava/lang/Object;Lorg/apache/commons/lang3/builder/ToStringStyle;>,0.0,0.0,0.0,0.0,0.966102,0.0492972,0.0,0.00720367,0.0,0.0,0.0,0.966102,0.0644068,0.960246,0.966102,0.0,0.966102,0.0,0.0,0.969058,0.0,0.0,0.967653,0.0,0.0,0.000430293,0.051372,0.0,0.0,0.000430293,0.115698,0.253825,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00148324,0.0121951,0.0,0
org.apache.commons.lang3.ObjectUtils$defaultIfNull<Ljava/lang/Object;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.743764,0.743764,0.743764,0.222222,0.0454545,0.00148324,0.0,0.1,0
org.apache.commons.lang3.CharRange$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00589391,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.101526,0.229383,0.0,0.0672714,1.0,0.844545,0.111111,0.0681818,0.00919608,0.0609756,0.1,0
org.apache.commons.lang3.mutable.MutableByte$byteValue<>,0.0,0.0,0.0,0.0,0.973366,0.0694912,0.0,0.00523903,0.0,0.0,0.0,0.973365,0.0811138,0.968725,0.973366,0.0,0.973366,0.0,0.0,0.975704,0.0,0.0,0.974593,0.0,0.0,0.000430293,0.0519909,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.StringUtils$join<[SC>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0876795,0.0876795,0.0876795,0.222222,0.0454545,0.00296648,0.0243902,0.1,0
org.apache.commons.lang3.StringUtils$indexOfAny<Ljava/lang/CharSequence;[Ljava/lang/CharSequence;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.698413,0.222222,0.159091,0.0139425,0.170732,0.9,0
org.apache.commons.lang3.math.NumberUtils$createNumber<Ljava/lang/String;>,0.353553,0.25,0.380952,0.5,0.992736,0.406058,0.996089,0.497708,0.5,0.357143,0.1,0.992736,0.248184,0.991441,0.992736,0.158114,0.992736,0.25,0.35,0.993386,0.49913,0.357143,0.993077,0.181818,2.49975e-05,0.000430293,0.526305,0.5,0.5,0.000430293,0.187813,0.215758,0.499563,0.0120937,1.0,0.414893,0.111111,0.659091,0.121922,1.0,1.0,1
org.apache.commons.lang3.StringUtils$containsAny<Ljava/lang/CharSequence;Ljava/lang/CharSequence;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.557823,1.0,0.709751,0.222222,0.0454545,0.00237318,0.0243902,0.6,0
org.apache.commons.lang3.mutable.MutableBoolean$setValue<Z>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.000889944,0.0121951,0.0,0
org.apache.commons.lang3.text.translate.UnicodeEscaper$translate<ILjava/io/Writer;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00589391,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.101526,0.229383,0.0,0.0778534,1.0,0.753439,0.222222,0.0681818,0.0264017,0.170732,0.4,0
org.apache.commons.lang3.text.StrBuilder$appendSeparator<Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00266983,0.0243902,0.0,0
org.apache.commons.lang3.exception.ContextedException$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00237318,0.0243902,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$invokeExactMethod<Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.563303,0.333333,0.0909091,0.00355977,0.0365854,0.2,0
org.apache.commons.lang3.ArrayUtils$remove<Ljava/lang/Object;I>,0.0,0.0,0.0,0.0,0.970944,0.0496932,0.0,0.0124427,0.0,0.0,0.0,0.970944,0.074688,0.965896,0.970944,0.0,0.970944,0.0,0.0,0.97349,0.0,0.0,0.97228,0.0,0.0,0.000430293,0.0517846,0.0,0.0,0.000430293,0.163028,0.328549,0.0,0.0672714,1.0,0.766818,0.222222,0.0909091,0.0166123,0.0853659,0.1,0
org.apache.commons.lang3.Conversion$hexToShort<Ljava/lang/String;ISII>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.123961,0.109095,0.555556,0.227273,0.0180955,0.134146,0.5,0
org.apache.commons.lang3.math.Fraction$getDenominator<>,0.0,0.0,0.0,0.0,0.941889,0.0473174,0.0,0.0137525,0.0,0.0,0.0,0.941889,0.0376755,0.932145,0.941889,0.0,0.941889,0.0,0.0,0.94684,0.0,0.0,0.944488,0.0,0.0,0.000430293,0.0493089,0.0,0.0,0.000430293,0.173277,0.343579,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.time.FastDatePrinter$TwoDigitMonthField$appendTo<Ljava/lang/StringBuffer;Ljava/util/Calendar;>,0.0,0.0,0.0,0.0,0.895884,0.0435557,0.0,0.0261952,0.0,0.0,0.0,0.895884,0.020361,0.879414,0.895884,0.0,0.895884,0.0,0.0,0.904358,0.0,0.0,0.900333,0.0,0.0,0.000430293,0.0453889,0.0,0.0,0.000430293,0.253694,0.451068,0.0,0.227513,0.227513,0.227513,0.222222,0.0681818,0.00237318,0.0121951,0.0,0
org.apache.commons.lang3.Range$isBeforeRange<Lorg/apache/commons/lang3/Range;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.472411,0.65155,0.532124,0.111111,0.0454545,0.00237318,0.0243902,0.3,0
org.apache.commons.lang3.builder.HashCodeBuilder$append<[F>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0672714,1.0,0.699471,0.111111,0.136364,0.00919608,0.0487805,0.2,0
org.apache.commons.lang3.mutable.MutableInt$compareTo<Lorg/apache/commons/lang3/mutable/MutableInt;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.533636,0.111111,0.0681818,0.00474637,0.0121951,0.1,0
org.apache.commons.lang3.ArrayUtils$add<[CC>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,1.0,0.68909,0.222222,0.0681818,0.00415307,0.0243902,0.1,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/Object;Ljava/util/Map;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00177989,0.0,0.0,0
